"","XGB.result","XGB.count","XGB.sd","XGH.result","XGH.count","XGH.sd","XGW.result","XGW.count","XGW.sd","XM.result","XM.count","XM.sd","XC.result","XC.count","XC.sd","XG.result","XCM.result","XCMG.result","XPMID.result","XPCAN.result","XPGVEG.result","XPCM.result","XPCMG.result","XPMGVEG.result"
"SMC32897 2010-06-21",5.34090909090909,22,19.1220306525499,19.6590909090909,22,32.2591391124602,2.27272727272727,22,5.5048188256318,38.5227272727273,22,35.7209679895794,0,22,0,21.9318181818182,38.5227272727273,60.4545454545455,1.375,0,0.727272727272727,0,0,0.318181818181818
"SMC34888 2010-06-24",44.3181818181818,22,25.9599258265071,17.0454545454545,22,16.2135371797393,30,22,13.9300975964858,29.6590909090909,22,27.9805997262203,24.3181818181818,22,22.6539944204872,47.0454545454545,53.9772727272727,101.022727272727,1.04761904761905,0.909090909090909,1,0.863636363636364,0.863636363636364,0.954545454545455
"SMC35697 2010-06-10",61.0227272727273,22,24.1110907461628,18.6363636363636,22,9.53462589245592,16.8181818181818,22,10.0647255948039,15.9090909090909,22,10.1929438287525,5,22,6.90065559342354,35.4545454545455,20.9090909090909,56.3636363636364,1,0.636363636363636,1,0.636363636363636,0.636363636363636,0.681818181818182
"SMCR8_020 2011-07-12",18.6363636363636,22,21.2514323428652,12.2727272727273,22,17.0068104514516,16.5909090909091,22,16.6287447366045,9.43181818181818,22,13.0915234794499,19.5454545454545,22,9.11684611677104,28.8636363636364,28.9772727272727,57.8409090909091,1.15789473684211,1,1,0.863636363636364,0.863636363636364,0.681818181818182
"SMCR8_026 2009-05-31",1.66666666666667,12,2.46182981958665,3.33333333333333,12,2.46182981958665,33.5416666666667,12,22.5745817773938,41.25,12,24.6912756031172,28.125,12,19.659747755711,36.875,69.375,106.25,1.09090909090909,1,0.941176470588235,0.916666666666667,0.916666666666667,0.75
"SMCR8_105 2011-07-14",18.8636363636364,22,20.4957497441728,49.4318181818182,22,27.2546612241201,2.72727272727273,22,7.35612357920625,5.34090909090909,22,12.8705888084833,10.3409090909091,22,14.3156477521197,52.1590909090909,15.6818181818182,67.8409090909091,2.44444444444444,0.681818181818182,0.954545454545455,0.318181818181818,0.272727272727273,0.863636363636364
"SMCR8_116 2011-07-25",6.81818181818182,22,10.2985730108887,60.4545454545455,22,34.8093135768046,12.9545454545455,22,10.3117005790107,28.75,22,21.9408023901545,6.59090909090909,22,9.17895673555806,73.4090909090909,35.3409090909091,108.75,1.04761904761905,0.590909090909091,1,0.590909090909091,0.590909090909091,0.818181818181818
"SMCR8_124 2009-06-24",0.227272727272727,22,1.06600358177805,17.0454545454545,22,16.2135371797393,76.1363636363636,22,24.6731885609913,87.5,22,0,45.6818181818182,22,16.0018938273133,93.1818181818182,133.181818181818,226.363636363636,1,1,1,1,1,1
"SMCR8_131 2009-06-16",0,22,0,57.5,22,0,5,22,0,57.5,22,0,54.5454545454545,22,9.56296065296812,62.5,112.045454545455,174.545454545455,1,1,1,1,1,1
"SMCR8_175 2009-06-09",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_179 2009-06-01",6.02272727272727,22,12.6927775420355,2.72727272727273,22,5.5048188256318,44.2045454545455,22,30.7968223047324,50.3409090909091,22,22.5369465775415,5.11363636363636,22,13.811599523056,46.9318181818182,55.4545454545455,102.386363636364,1,0.181818181818182,0.909090909090909,0.181818181818182,0.0454545454545455,0.772727272727273
"SMCR8_184 2009-07-07",44.6590909090909,22,27.0613880454001,15.4545454545455,22,10.7912101476255,5,22,8.45154254728517,2.61904761904762,21,2.55883157859579,9.88636363636364,22,13.7251349357421,20.4545454545455,12.5054112554113,32.9599567099567,1.90909090909091,0.772727272727273,1,0.428571428571429,0.409090909090909,0.545454545454545
"SMCR8_191 2009-06-02",0,22,0,48.6363636363636,22,14.8148749397529,13.6363636363636,22,10.7106776031498,25,22,0,6.59090909090909,22,6.05261919619921,62.2727272727273,31.5909090909091,93.8636363636364,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1
"SMCR8_196 2009-05-24",17.2727272727273,22,21.7248635661929,4.31818181818182,22,7.1206364324731,15.9090909090909,22,17.2092419547756,19.4318181818182,22,18.1089924087622,13.0681818181818,22,14.9589083623752,20.2272727272727,32.5,52.7272727272727,1,0.681818181818182,0.954545454545455,0.681818181818182,0.590909090909091,0.454545454545455
"SMCR8_197 2009-06-04",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_197 2011-07-11",0,22,0,0.227272727272727,22,1.06600358177805,0,22,0,0,22,0,2.61363636363636,22,12.2590411904476,0.227272727272727,2.61363636363636,2.84090909090909,Inf,0.0454545454545455,0.0454545454545455,0,0,0
"SMCR8_207 2009-06-07",6.81818181818182,22,9.06923823984585,7.5,22,7.19622917128924,23.8636363636364,22,14.0307331191735,30,22,13.9300975964858,7.95454545454545,22,10.8736346607715,31.3636363636364,37.9545454545455,69.3181818181818,1,0.5,1,0.5,0.5,0.909090909090909
"SMCR8_218 2009-06-23",3.63636363636364,22,7.26731400270092,19.0909090909091,22,9.95661584747544,3.63636363636364,22,2.27921152919276,19.5454545454545,22,9.11684611677104,17.7272727272727,22,9.84731927834662,22.7272727272727,37.2727272727273,60,1,1,0.954545454545455,1,0.909090909090909,0.727272727272727
"SMCR8_219 2009-07-06",8.97727272727273,22,19.8455208288847,25.5681818181818,22,15.4097182188519,29.4318181818182,22,17.2849338845695,0,22,0,49.7727272727273,22,17.3361219867976,55,49.7727272727273,104.772727272727,Inf,1,0.954545454545455,0,0,0.954545454545455
"SMCR8_229 2009-06-01",4.09090909090909,22,5.26361355967815,11.9318181818182,22,14.1407006751581,19.5454545454545,22,9.11684611677104,38.8636363636364,22,17.9072888978482,28.2954545454545,22,13.0106724423681,31.4772727272727,67.1590909090909,98.6363636363636,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.863636363636364
"SMCR8_240 2010-06-23",48.0681818181818,22,22.505711155883,11.9318181818182,22,13.2721472179483,7.95454545454545,22,8.40338521768954,31.3636363636364,22,25.3514260978511,19.4318181818182,22,22.2797663141467,19.8863636363636,50.7954545454545,70.6818181818182,1.04761904761905,0.954545454545455,1,0.954545454545455,0.954545454545455,0.409090909090909
"SMCR8_254 2009-06-16",0,22,0,50.1136363636364,22,13.9402908849389,11.5909090909091,22,15.9714301202673,57.5,22,0,56.0227272727273,22,6.92902328155734,61.7045454545455,113.522727272727,175.227272727273,1,1,1,1,1,1
"SMCR8_254 2011-07-19",5,22,0,86.1363636363636,22,6.39602149066831,13.1818181818182,22,10.0647255948039,27.0454545454545,22,10.7359089163303,30.5681818181818,22,16.0344090233246,99.3181818181818,57.6136363636364,156.931818181818,1,1,1,1,1,1
"SMCR8_262 2009-06-07",8.63636363636364,22,7.89542033951723,10.4545454545455,22,9.11684611677104,0,22,0,6.81818181818182,22,5.884898863365,0,22,0,10.4545454545455,6.81818181818182,17.2727272727273,1,0,1,0,0,0.272727272727273
"SMCR8_274 2010-06-17",42.3863636363636,22,26.5302755259066,22.3863636363636,22,21.3038850794995,15.4545454545455,22,10.7912101476255,37.9545454545455,22,19.111769678911,25.6818181818182,22,22.2831056304277,37.8409090909091,63.6363636363636,101.477272727273,1,0.818181818181818,1,0.818181818181818,0.818181818181818,0.636363636363636
"SMCR8_275 2009-06-09",47.5,22,25.1542858224616,5.90909090909091,22,6.48007268410949,0,21,0,0.476190476190476,21,1.5039630187956,0,21,0,5.90909090909091,0.476190476190476,6.38528138528139,10.5,0,0.818181818181818,0,0,0.0909090909090909
"SMCR8_289 2009-06-03",11.4772727272727,22,19.4210718113865,12.2727272727273,22,9.84731927834662,20.3409090909091,22,17.8501609727545,23.6363636363636,22,18.7516233063534,9.09090909090909,22,10.1929438287525,32.6136363636364,32.7272727272727,65.3409090909091,1,0.727272727272727,1,0.727272727272727,0.727272727272727,0.727272727272727
"SMCR8_299 2009-06-09",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_312 2009-06-14",2.72727272727273,22,7.35612357920625,8.63636363636364,22,7.89542033951723,21.3636363636364,22,7.89542033951723,25,22,0,4.54545454545455,22,1.47122471584125,30,29.5454545454545,59.5454545454545,1,0.909090909090909,1,0.909090909090909,0.909090909090909,1
"SMCR8_312 2011-07-26",16.8181818181818,22,22.0413817811523,44.6590909090909,22,20.0934639714583,8.97727272727273,22,14.1979854982245,28.8636363636364,22,27.6320129293568,3.18181818181818,22,7.32663999932122,53.6363636363636,32.0454545454545,85.6818181818182,1.57142857142857,0.272727272727273,1,0.272727272727273,0.272727272727273,0.954545454545455
"SMCR8_317 2009-06-03",0,22,0,23.4090909090909,22,22.8419186311756,62.9545454545455,22,11.8431305092758,72.5,22,15.3529894715748,0,22,0,86.3636363636364,72.5,158.863636363636,1,0,1,0,0,1
"SMCR8_327 2009-06-28",57.5,22,0,6.81818181818182,22,5.884898863365,0,22,0,5,22,0,0,22,0,6.81818181818182,5,11.8181818181818,1,0,1,0,0,0.0909090909090909
"SMCR8_333 2009-06-17",0,22,0,0.454545454545455,22,1.47122471584125,0,22,0,0.454545454545455,22,1.47122471584125,0,22,0,0.454545454545455,0.454545454545455,0.909090909090909,11,0,0.0909090909090909,0,0,0
"SMCR8_339 2009-06-08",0.909090909090909,22,1.97385508487931,5.11363636363636,22,11.9641645661631,11.3095238095238,21,14.1778667211222,23.75,22,21.0406352882543,19.8863636363636,22,18.3140148118357,16.4231601731602,43.6363636363636,60.0595238095238,1.1,0.909090909090909,0.863636363636364,0.818181818181818,0.772727272727273,0.318181818181818
"SMCR8_339 2011-07-25",18.9772727272727,22,18.5430498292405,12.8409090909091,22,13.458389456144,20.6818181818182,22,15.2787944040608,33.1818181818182,22,20.2099371211679,14.8863636363636,22,14.2777981313828,33.5227272727273,48.0681818181818,81.5909090909091,1,0.863636363636364,1,0.863636363636364,0.863636363636364,0.727272727272727
"SMCR8_344 2009-06-15",0.227272727272727,22,1.06600358177805,51.3636363636364,22,32.0780973407765,0.714285714285714,21,1.79284291400159,23.5227272727273,22,21.2784695971836,2.95454545454545,22,5.49005397429685,52.0779220779221,26.4772727272727,78.5551948051948,1.15789473684211,0.409090909090909,0.818181818181818,0.409090909090909,0.318181818181818,0.772727272727273
"SMCR8_356 2010-06-10",5,22,0,57.5,22,0,25,22,0,25,22,0,5,22,0,82.5,30,112.5,1,1,1,1,1,1
"SMCR8_376 2009-06-11",10.3409090909091,22,15.1243940166968,12.8409090909091,22,14.3156477521197,13.4090909090909,22,10.9529691165242,23.1818181818182,22,5.884898863365,17.6136363636364,22,14.0254291320324,26.25,40.7954545454545,67.0454545454545,1,0.863636363636364,1,0.863636363636364,0.818181818181818,0.590909090909091
"SMCR8_396 2010-05-27",87.5,22,0,25,22,0,0.909090909090909,22,1.97385508487931,0,22,0,0,22,0,25.9090909090909,0,25.9090909090909,Inf,0,1,0,0,1
"SMCR8_404 2011-06-15",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_407 2010-06-21",57.5,22,0,57.5,22,0,25,22,0,25,22,0,25,22,0,82.5,50,132.5,1,1,1,1,1,1
"SMCR8_415 2009-07-08",87.5,22,0,0.909090909090909,22,1.97385508487931,4.54545454545455,22,1.47122471584125,0,22,0,0,22,0,5.45454545454546,0,5.45454545454546,Inf,0,0.954545454545455,0,0,0
"SMCR8_418 2009-06-08",6.13636363636364,22,9.37725441869316,23.1818181818182,22,5.884898863365,0,22,0,4.77272727272727,22,1.06600358177805,0,22,0,23.1818181818182,4.77272727272727,27.9545454545455,1.04761904761905,0,1,0,0,0.909090909090909
"SMCR8_418 2011-07-13",39.4318181818182,22,19.3177043485685,40.5681818181818,22,21.8208590980028,0,22,0,0,22,0,0,22,0,40.5681818181818,0,40.5681818181818,Inf,0,1,0,0,0.818181818181818
"SMCR8_436 2010-06-23",29.6590909090909,22,27.8419802780058,14.7727272727273,22,10.5195139222387,16.8181818181818,22,10.0647255948039,28.5227272727273,22,12.5275670050068,22.2727272727273,22,14.7581513172562,31.5909090909091,50.7954545454545,82.3863636363636,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.590909090909091
"SMCR8_439 2011-06-08",0,22,0,0,22,0,0,22,0,2.61363636363636,22,12.2590411904476,0,22,0,0,2.61363636363636,2.61363636363636,22,0,0,0,0,0
"SMCR8_445 2010-06-24",57.5,22,0,5,22,0,5,22,0,25,22,0,25,22,0,10,50,60,1,1,1,1,1,0
"SMCR8_453 2011-07-12",23.2954545454545,22,25.1233429166455,25.1136363636364,22,20.0961568335968,20.9090909090909,22,23.8615233036848,6.02272727272727,22,13.5983868727554,0.681818181818182,22,1.75625043328552,46.0227272727273,6.70454545454545,52.7272727272727,2.75,0.136363636363636,1,0.0454545454545455,0.0454545454545455,0.863636363636364
"SMCR8_467 2011-06-09",15.6818181818182,22,10.4989176931374,31.1363636363636,22,17.874018000453,20.9090909090909,22,15.7651184911171,0.454545454545455,22,1.47122471584125,0,22,0,52.0454545454545,0.454545454545455,52.5,11,0,1,0,0,0.909090909090909
"SMCR8_474 2009-07-05",27.9545454545455,22,9.56296065296812,27.0454545454545,22,10.7359089163303,2.5,22,2.55883157859579,3.40909090909091,22,7.30074419500271,57.5,22,0,29.5454545454545,60.9090909090909,90.4545454545455,3.14285714285714,1,1,0.318181818181818,0.318181818181818,0.954545454545455
"SMCR8_483 2011-06-06",32.2727272727273,22,21.0287372946592,16.0227272727273,22,19.1121235972947,23.1818181818182,22,5.884898863365,24.0909090909091,22,4.26401432711221,8.40909090909091,22,9.43478412657924,39.2045454545455,32.5,71.7045454545455,1,0.772727272727273,1,0.772727272727273,0.772727272727273,1
"SMCR8_494 2011-06-20",25,22,0,25,22,0,5,22,0,5,22,0,5,22,0,30,10,40,1,1,1,1,1,1
"SMCR8_501 2011-06-14",87.5,22,0,5,22,0,0.909090909090909,22,1.97385508487931,0,22,0,0,22,0,5.90909090909091,0,5.90909090909091,Inf,0,1,0,0,0
"SMCR8_511 2011-06-09",84.7727272727273,22,8.82734829504749,9.20454545454546,22,12.2810918264711,2.95454545454545,22,7.34508110576163,0.227272727272727,22,1.06600358177805,0,22,0,12.1590909090909,0.227272727272727,12.3863636363636,22,0,1,0,0,0.136363636363636
"SMCR8_512 2011-07-19",80.6818181818182,22,12.8679608168667,7.72727272727273,22,7.02500173314209,24.0909090909091,22,13.6614127795847,22.7272727272727,22,14.918610359713,14.3181818181818,22,17.0465367621818,31.8181818181818,37.0454545454545,68.8636363636364,1.15789473684211,0.818181818181818,1,0.818181818181818,0.818181818181818,0.818181818181818
"SMCR8_513 2009-06-22",1.81818181818182,22,5.46535725000021,13.4090909090909,22,10.9529691165242,6.36363636363636,22,6.20710387605512,17.7272727272727,22,9.84731927834662,11.1363636363636,22,10.9034527277043,19.7727272727273,28.8636363636364,48.6363636363636,1,0.772727272727273,1,0.772727272727273,0.727272727272727,0.5
"SMCR8_521 2011-06-06",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_528 2011-07-11",19.6590909090909,22,18.5372124860575,12.5,22,16.146649364939,13.1818181818182,22,10.0647255948039,41.0227272727273,22,21.5287610909814,1.81818181818182,22,2.46182981958665,25.6818181818182,42.8409090909091,68.5227272727273,1.1,0.363636363636364,1,0.318181818181818,0.318181818181818,0.545454545454545
"SMCR8_533 2011-06-07",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMCR8_549 2011-06-13",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_558 2011-08-08",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_566 2011-06-15",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_572 2009-06-30",5.45454545454545,22,9.62500351380157,18.6363636363636,22,9.53462589245592,24.0909090909091,22,13.6614127795847,21.3636363636364,22,7.89542033951723,15,22,12.3442679969674,42.7272727272727,36.3636363636364,79.0909090909091,1,0.636363636363636,1,0.636363636363636,0.636363636363636,0.954545454545455
"SMCR8_575 2011-06-07",87.5,22,0,5,22,0,3.18181818181818,22,2.46182981958665,0.454545454545455,22,1.47122471584125,0,22,0,8.18181818181818,0.454545454545455,8.63636363636364,11,0,1,0,0,0
"SMCR8_590 2011-07-20",24.3181818181818,22,31.5302369822341,52.7272727272727,22,32.6134383902765,17.9545454545455,22,10.6524187851411,18.6363636363636,22,9.53462589245592,19.5454545454545,22,9.11684611677104,70.6818181818182,38.1818181818182,108.863636363636,1,1,1,1,1,0.727272727272727
"SMCR8_593 2011-06-13",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMCR8_594 2011-06-20",5,22,0,57.5,22,0,25,22,0,25,22,0,25,22,0,82.5,50,132.5,1,1,1,1,1,1
"SMCR8_598 2010-06-15",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMCR8_600 2009-06-28",19.5454545454545,22,9.11684611677104,8.18181818181818,22,8.24411110826194,10.4545454545455,22,9.11684611677104,15,22,10.2353263143832,0,22,0,18.6363636363636,15,33.6363636363636,1,0,1,0,0,0.272727272727273
"SMCR8_601 2009-06-24",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_605 2009-07-01",6.02272727272727,22,13.5983868727554,40.9090909090909,22,19.4039983383619,12.0454545454545,22,10.0781577716001,3.86363636363636,22,7.22624485598258,24.0909090909091,22,4.26401432711221,52.9545454545455,27.9545454545455,80.9090909090909,2.44444444444444,1,1,0.409090909090909,0.409090909090909,0.954545454545455
"SMCR8_607 2011-07-19",5,22,0,82.0454545454545,22,11.8431305092758,5,22,0,57.5,22,0,57.5,22,0,87.0454545454545,115,202.045454545455,1,1,1,1,1,1
"SMCR8_613 2009-06-29",9.77272727272727,22,15.4478595163331,8.63636363636364,22,7.89542033951723,16.8181818181818,22,10.0647255948039,25,22,0,20.4545454545455,22,8.57864054457777,25.4545454545455,45.4545454545455,70.9090909090909,1,1,1,1,1,0.590909090909091
"SMCR8_618 2011-07-19",5,22,0,82.0454545454545,22,11.8431305092758,54.5454545454545,22,9.56296065296812,28.75,22,17.6902919300793,1.36363636363636,22,2.27921152919276,136.590909090909,30.1136363636364,166.704545454545,1,0.272727272727273,1,0.272727272727273,0.272727272727273,1
"SMCR8_622 2011-06-16",15.9090909090909,22,10.1929438287525,12.2727272727273,22,9.84731927834662,15.9090909090909,22,10.1929438287525,21.3636363636364,22,7.89542033951723,21.3636363636364,22,7.89542033951723,28.1818181818182,42.7272727272727,70.9090909090909,1,1,1,1,1,0.636363636363636
"SMCR8_629 2011-07-14",14.6590909090909,22,14.481010852999,34.6590909090909,22,33.1060296492074,16.0227272727273,22,19.1121235972947,26.8181818181818,22,24.8229662546532,21.5909090909091,22,19.7536231538831,50.6818181818182,48.4090909090909,99.0909090909091,1.04761904761905,0.954545454545455,1,0.909090909090909,0.909090909090909,0.863636363636364
"SMCR8_633 2011-07-26",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMCR8_688 2009-07-01",54.5454545454545,22,9.56296065296812,15.4545454545455,22,10.7912101476255,9.77272727272727,22,9.69502483202114,0,22,0,25,22,0,25.2272727272727,25,50.2272727272727,Inf,1,1,0,0,0.681818181818182
"VA_RC 2010-06-02",57.0454545454545,22,29.4759422042989,5.90909090909091,22,4.26401432711221,4.54545454545455,22,1.47122471584125,18.4090909090909,22,16.3398697054579,15.2272727272727,22,21.4352442712859,10.4545454545455,33.6363636363636,44.0909090909091,1.1,0.772727272727273,1,0.772727272727273,0.772727272727273,0.0454545454545455
"WN_RD 2010-05-27",9.09090909090909,22,10.1929438287525,22.3863636363636,22,21.3038850794995,16.25,22,18.941482568816,24.5454545454545,22,22.4223045260682,19.4318181818182,22,18.75486949755,38.6363636363636,43.9772727272727,82.6136363636364,1.04761904761905,0.818181818181818,1,0.772727272727273,0.772727272727273,0.772727272727273
"WN_RD1 2010-05-27",5.68181818181818,22,6.60004591352258,18.5227272727273,22,18.3169692808708,8.63636363636364,22,7.89542033951723,15.9090909090909,22,10.1929438287525,28.8636363636364,22,23.5625721260393,27.1590909090909,44.7727272727273,71.9318181818182,1,1,1,1,1,0.590909090909091
