"","XFC_AQM.result","XFC_AQM.count","XFC_AQM.sd","XFC_HUM.result","XFC_HUM.count","XFC_HUM.sd","XFC_RCK.result","XFC_RCK.count","XFC_RCK.sd","XFC_ALG.result","XFC_ALG.count","XFC_ALG.sd","XFC_LWD.result","XFC_LWD.count","XFC_LWD.sd","XFC_LTR.result","XFC_LTR.count","XFC_LTR.sd","XFC_OHV.result","XFC_OHV.count","XFC_OHV.sd","XFC_BRS.result","XFC_BRS.count","XFC_BRS.sd","XFC_UCB.result","XFC_UCB.count","XFC_UCB.sd","XFC_BIG.result","XFC_NAT_EMAP.result","XFC_NAT_SWAMP.result","CFC_AQM.result","CFC_HUM.result","CFC_RCK.result","CFC_ALG.result","CFC_LWD.result","CFC_LTR.result","CFC_OHV.result","CFC_BRS.result","CFC_UCB.result","CFC_ALL_EMAP.result","CFC_ALL_SWAMP.result"
"SMCR8_197 2011-07-11",0.909090909090909,11,2.02259958738973,0,11,0,0,11,0,5.90909090909091,11,6.64009857539096,0.454545454545455,11,1.50755672288882,0,11,0,0,11,0,0,11,0,0,11,0,0.454545454545455,0.454545454545455,1.36363636363636,2,0,0,9,1,0,0,0,0,3,3
"SMCR8_207 2009-06-07",0.454545454545455,11,1.50755672288882,0,11,0,0,11,0,1.81818181818182,11,2.52262489554756,0,11,0,0,11,0,12.0454545454545,11,17.5648150366785,0.454545454545455,11,1.50755672288882,2.72727272727273,11,7.53778361444409,2.72727272727273,15.2272727272727,15.6818181818182,1,0,0,4,0,0,8,1,2,5,5
"SMCR8_218 2009-06-23",0,11,0,0,11,0,51.5909090909091,11,13.1468973180332,0,11,0,0,11,0,0,11,0,1.36363636363636,11,2.33549683248457,0,11,0,0.454545454545455,11,1.50755672288882,52.0454545454545,53.4090909090909,53.4090909090909,0,0,11,0,0,0,3,0,1,3,3
"SMCR8_219 2009-07-06",0,11,0,0,11,0,33.8636363636364,11,15.1807294111497,0,11,0,6.81818181818182,11,11.6774841624228,0,11,0,13.6363636363636,11,10.9751786069542,12.2727272727273,11,10.0904995821903,0,11,0,40.6818181818182,66.5909090909091,66.5909090909091,0,0,11,0,3,0,10,11,0,4,4
"SMCR8_229 2009-06-01",5,11,7.07106781186548,0,11,0,0,11,0,22.9545454545455,11,24.5412454303511,7.95454545454545,11,18.0560994479075,7.27272727272727,11,9.04534033733291,42.7272727272727,11,16.9725714556805,6.36363636363636,11,6.36038878171338,11.8181818181818,11,12.7028987386201,19.7727272727273,68.8636363636364,81.1363636363636,7,0,0,7,3,8,11,10,6,6,7
"SMCR8_240 2010-06-23",0,11,0,0,11,0,32.0454545454545,11,17.3859922717321,0,11,0,0,11,0,12.2727272727273,11,10.0904995821903,87.5,11,0,8.63636363636364,11,8.0903983495589,2.72727272727273,11,2.61116483933547,34.7727272727273,130.909090909091,143.181818181818,0,0,11,0,0,11,11,11,6,4,5
"SMCR8_254 2009-06-16",0,11,0,0,11,0,32.5,11,25.0249875124844,0,11,0,9.54545454545454,11,10.1129979369486,1.81818181818182,11,2.52262489554756,57.5,11,0,17.2727272727273,11,10.8082460102545,2.72727272727273,11,7.53778361444409,44.7727272727273,119.545454545455,121.363636363636,0,0,11,0,9,4,11,10,2,5,6
"SMCR8_254 2011-07-19",8.63636363636364,11,8.0903983495589,0,11,0,60.2272727272727,11,9.04534033733291,0,11,0,0,11,0,0,11,0,87.5,11,0,17.7272727272727,11,10.0904995821903,2.72727272727273,11,2.61116483933547,62.9545454545455,168.181818181818,176.818181818182,11,0,11,0,0,0,11,11,6,5,5
"SMCR8_262 2009-06-07",5.45454545454545,11,6.87551650952329,0,11,0,0,11,0,57.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,5.45454545454545,8,0,0,11,0,0,0,0,0,2,2
"SMCR8_274 2010-06-17",0,11,0,0,11,0,67.9545454545455,11,25.1201657493084,0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,6.36363636363636,11,6.36038878171338,31.3636363636364,11,22.3148951477381,2.72727272727273,11,2.61116483933547,0,11,0,68.4090909090909,102.5,108.863636363636,0,0,11,1,1,10,11,6,0,5,6
"SMCR8_275 2009-06-09",0,11,0,4.54545454545455,11,10.1129979369486,3.18181818181818,11,2.52262489554756,48.6363636363636,11,15.1807294111497,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,7.72727272727273,3.18181818181818,3.18181818181818,0,2,7,11,0,0,0,0,0,3,3
"SMCR8_289 2009-06-03",6.36363636363636,11,6.36038878171338,0,11,0,10,11,12.0415945787923,27.2727272727273,11,16.8987627303948,3.18181818181818,11,7.50757193529548,0,11,0,7,10,NA,2.72727272727273,11,2.61116483933547,0,11,0,13.1818181818182,22.9090909090909,29.2727272727273,10,0,6,11,3,0,10,6,0,6,6
"SMCR8_299 2009-06-09",0,11,0,0,11,0,0,11,0,57.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1
"SMCR8_312 2009-06-14",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0.909090909090909,11,2.02259958738973,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0,0,0,0,0,2,1,1
"SMCR8_312 2011-07-26",5,11,0,0,11,0,0,11,0,2.72727272727273,11,2.61116483933547,0,11,0,0,11,0,5,11,0,3.18181818181818,11,2.52262489554756,0,11,0,0,8.18181818181818,13.1818181818182,11,0,0,6,0,0,11,7,0,4,4
"SMCR8_317 2009-06-03",0,11,0,0,11,0,48.6363636363636,11,15.1807294111497,0,11,0,0,11,0,0,11,0,82.0454545454545,11,12.1355975243384,6.81818181818182,11,6.03022689155527,0,11,0,48.6363636363636,137.5,137.5,0,0,11,0,0,0,11,11,0,3,3
"SMCR8_327 2009-06-28",0,11,0,0,11,0,14.0909090909091,11,10.4446593573419,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,14.0909090909091,14.0909090909091,14.0909090909091,0,0,11,0,0,0,0,0,0,1,1
"SMCR8_333 2009-06-17",0,11,0,0,11,0,57.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,57.5,57.5,57.5,0,0,11,0,0,0,0,0,0,1,1
"SMCR8_339 2009-06-08",10.4545454545455,11,9.34198732993828,0,11,0,0,9,NA,0,10,NA,12.0454545454545,11,18.9346963871282,4.09090909090909,11,7.3546522073385,12.2727272727273,11,10.0904995821903,16.1363636363636,11,17.4414605310033,0,11,0,12.0454545454545,40.4545454545455,55,11,0,0,0,4,5,11,9,0,4,5
"SMCR8_339 2011-07-25",4.09090909090909,11,2.02259958738973,0.454545454545455,11,1.50755672288882,0.909090909090909,11,2.02259958738973,0.454545454545455,11,1.50755672288882,0.909090909090909,11,2.02259958738973,3.18181818181818,11,2.52262489554756,60.2272727272727,11,9.04534033733291,8.63636363636364,11,8.0903983495589,0.454545454545455,11,1.50755672288882,2.72727272727273,71.1363636363636,78.4090909090909,9,1,2,1,2,7,11,11,1,8,9
"SMCR8_344 2009-06-15",27.5,11,21.7944947177034,0,11,0,0,11,0,0,11,0,0,10,NA,0,11,0,18.8636363636364,11,25.1834180653569,1,10,NA,4.09090909090909,11,2.02259958738973,4.09090909090909,23.9545454545455,51.4545454545455,9,0,0,0,0,0,9,2,9,4,4
"SMCR8_356 2010-06-10",5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,5,11,0,5,11,0,0,11,0,0,10,15,11,0,0,0,0,0,11,11,0,3,3
"SMCR8_376 2009-06-11",0,11,0,0,11,0,6.81818181818182,11,9.29320377284585,0,11,0,9.31818181818182,11,17.5389177648918,0.454545454545455,11,1.50755672288882,31.3636363636364,11,22.3148951477381,12.5,11,17.2843860174436,5,11,7.07106781186548,21.1363636363636,65,65.4545454545455,0,0,7,0,6,1,11,9,7,5,6
"SMCR8_396 2010-05-27",0,12,0,0,12,0,12.9166666666667,12,10.7573090022411,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0,12.9166666666667,12.9166666666667,12.9166666666667,0,0,11,0,0,0,0,0,0,1,1
"SMCR8_404 2011-06-15",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_407 2010-06-21",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,19.5454545454545,11,9.34198732993828,5,11,0,0,11,0,0,24.5454545454545,24.5454545454545,0,0,0,0,0,0,11,11,0,2,2
"SMCR8_415 2009-07-08",0,11,0,0,11,0,25,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,25,25,25,0,0,11,0,0,0,0,0,0,1,1
"SMCR8_418 2009-06-08",2,10,NA,0,10,NA,0,10,NA,5.45454545454545,11,6.87551650952329,0.5,10,NA,0,10,NA,0,10,NA,1.36363636363636,11,2.33549683248457,0,10,NA,0.5,1.86363636363636,3.86363636363636,4,0,0,8,1,0,0,3,0,4,4
"SMCR8_418 2011-07-13",5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0.454545454545455,11,1.50755672288882,0,11,0,0,11,0,0,0.454545454545455,5.45454545454545,11,0,0,0,0,0,1,0,0,2,2
"SMCR8_436 2010-06-23",1.81818181818182,11,2.52262489554756,0,11,0,59.5454545454545,11,25.928222601496,0,11,0,3.18181818181818,11,7.50757193529548,5.90909090909091,11,9.70004686024295,27.2727272727273,11,16.8987627303948,10.4545454545455,11,9.34198732993828,2.72727272727273,11,2.61116483933547,65.4545454545455,103.181818181818,110.909090909091,4,0,11,0,3,5,11,11,6,6,7
"SMCR8_439 2011-06-08",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_445 2010-06-24",3.63636363636364,11,2.33549683248457,0.454545454545455,11,1.50755672288882,54.5454545454545,11,9.79911869877732,0,11,0,2.72727272727273,11,7.53778361444409,0.454545454545455,11,1.50755672288882,57.5,11,0,19.5454545454545,11,9.34198732993828,0.454545454545455,11,1.50755672288882,58.1818181818182,134.772727272727,138.863636363636,8,1,11,0,2,1,11,11,1,7,8
"SMCR8_453 2011-07-12",0,11,0,0,11,0,18.4090909090909,11,16.7433840394022,1.36363636363636,11,2.33549683248457,2.27272727272727,11,2.61116483933547,0,11,0,5.45454545454545,11,9.86269371281129,4.09090909090909,11,2.02259958738973,0,11,0,20.6818181818182,30.2272727272727,30.2272727272727,0,0,10,3,5,0,4,9,0,5,5
"SMCR8_467 2011-06-09",10.4545454545455,11,9.34198732993828,0,11,0,1.81818181818182,11,2.52262489554756,62.9545454545455,11,12.1355975243384,0,11,0,0,11,0,6.81818181818182,11,6.03022689155527,5,11,0,0,11,0,1.81818181818182,13.6363636363636,24.0909090909091,11,0,4,11,0,0,11,11,0,5,5
"SMCR8_474 2009-07-05",0,11,0,0,11,0,57.5,11,0,0,11,0,13.1818181818182,11,23.1325233462248,0.454545454545455,11,1.50755672288882,9.31818181818182,11,16.0503469234667,25.4545454545455,11,18.194029989882,1.36363636363636,11,2.33549683248457,72.0454545454545,106.818181818182,107.272727272727,0,0,11,0,4,1,10,11,3,5,6
"SMCR8_483 2011-06-06",3.18181818181818,11,2.52262489554756,0,11,0,4.09090909090909,11,7.3546522073385,2.27272727272727,11,7.53778361444409,0,11,0,0.454545454545455,11,1.50755672288882,17.0454545454545,11,16.6139317222844,5,11,0,2.72727272727273,11,7.53778361444409,6.81818181818182,28.8636363636364,32.5,7,0,5,1,0,1,11,11,2,6,7
"SMCR8_494 2011-06-20",5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,5,11,0,5,11,0,0,11,0,0,10,15,11,0,0,0,0,0,11,11,0,3,3
"SMCR8_501 2011-06-14",0,11,0,0,11,0,48.6363636363636,11,15.1807294111497,0,11,0,0,11,0,0,11,0,0,11,0,5,11,0,0,11,0,48.6363636363636,53.6363636363636,53.6363636363636,0,0,11,0,0,0,0,11,0,2,2
"SMCR8_511 2011-06-09",6.81818181818182,11,6.03022689155527,0,11,0,0,11,0,87.5,11,0,0,11,0,0,11,0,0.909090909090909,11,2.02259958738973,5,11,0,0,11,0,0,5.90909090909091,12.7272727272727,11,0,0,11,0,0,2,11,0,4,4
"SMCR8_512 2011-07-19",3.63636363636364,11,7.44678087864451,0,11,0,68.4090909090909,11,15.1357493732854,3.63636363636364,11,7.44678087864451,0,11,0,0,11,0,25,11,0,8.63636363636364,11,8.0903983495589,4.09090909090909,11,2.02259958738973,72.5,106.136363636364,109.772727272727,4,0,11,4,0,0,11,11,9,6,6
"SMCR8_513 2009-06-22",5.5,10,NA,0,11,0,42.5,10,NA,0,11,0,6.81818181818182,11,11.6774841624228,2.27272727272727,11,7.53778361444409,8.18181818181818,11,8.44770006354607,4.54545454545455,11,7.22998805481221,0.454545454545455,11,1.50755672288882,49.7727272727273,62.5,70.2727272727273,3,0,10,0,3,1,10,6,1,6,7
"SMCR8_521 2011-06-06",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_528 2011-07-11",9.09090909090909,11,12.6131244777378,0,11,0,5.45454545454545,11,9.86269371281129,8.63636363636364,11,10.7449776851581,4.09090909090909,11,7.3546522073385,5.90909090909091,11,6.64009857539096,5,11,0,5,11,7.07106781186548,0,11,0,9.54545454545454,19.5454545454545,34.5454545454545,4,0,4,7,5,9,11,7,0,6,7
"SMCR8_533 2011-06-07",0,11,0,0,11,0,39.7727272727273,11,16.9725714556805,0,11,0,0.454545454545455,11,1.50755672288882,0,11,0,0,11,0,5,11,0,0,11,0,40.2272727272727,45.2272727272727,45.2272727272727,0,0,11,0,1,0,0,11,0,3,3
"SMCR8_549 2011-06-13",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_558 2011-08-08",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_566 2011-06-15",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_572 2009-06-30",53.8636363636364,11,26.0375602823027,0,11,0,0,11,0,33.8636363636364,11,15.1807294111497,0,11,0,2.72727272727273,11,2.61116483933547,10.4545454545455,11,11.7163444500718,1.81818181818182,11,2.52262489554756,0,11,0,0,12.2727272727273,68.8636363636364,11,0,0,11,0,6,7,4,0,4,5
"SMCR8_575 2011-06-07",0,11,0,0,11,0,35,11,18.7749833555186,0,11,0,0,11,0,0,11,0,0,11,0,5,11,0,0,11,0,35,40,40,0,0,11,0,0,0,0,11,0,2,2
"SMCR8_590 2011-07-20",6.81818181818182,11,6.03022689155527,0,11,0,15.9090909090909,11,10.4446593573419,0.909090909090909,11,2.02259958738973,2.72727272727273,11,7.53778361444409,1.36363636363636,11,2.33549683248457,40.6818181818182,11,24.137390835872,17.7272727272727,11,10.0904995821903,20.9090909090909,11,9.17010954628728,39.5454545454545,97.9545454545455,106.136363636364,11,0,11,2,2,3,11,11,10,7,8
"SMCR8_593 2011-06-13",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_594 2011-06-20",5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,4.54545454545455,11,1.50755672288882,4.54545454545455,11,1.50755672288882,0,11,0,0,9.09090909090909,14.0909090909091,11,0,0,0,0,0,10,10,0,3,3
"SMCR8_598 2010-06-15",0,11,0,87.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,87.5,0,0,0,11,0,0,0,0,0,0,0,1,1
"SMCR8_600 2009-06-28",0,11,0,0,11,0,4.54545454545455,11,7.22998805481221,0,11,0,0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,5.90909090909091,11,9.70004686024295,1.81818181818182,11,2.52262489554756,0,11,0,5,12.7272727272727,13.1818181818182,0,0,6,0,1,1,5,4,0,4,5
"SMCR8_601 2009-06-24",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_605 2009-07-01",52.5,11,21.0653744329409,0.454545454545455,11,1.50755672288882,10.4545454545455,11,11.7163444500718,0,11,0,7.95454545454545,11,18.0560994479075,0.454545454545455,11,1.50755672288882,27.9545454545455,11,9.79911869877732,11.5909090909091,11,16.3658458104343,2.72727272727273,11,7.53778361444409,21.5909090909091,60.6818181818182,113.636363636364,11,1,7,0,3,1,11,11,2,7,8
"SMCR8_607 2011-07-19",5,11,0,0,11,0,8.18181818181818,11,8.44770006354607,6.81818181818182,11,6.03022689155527,0.454545454545455,11,1.50755672288882,0,11,0,46.8181818181818,11,19.0095669693877,10.4545454545455,11,9.34198732993828,20.2272727272727,11,16.2193767395107,28.8636363636364,86.1363636363637,91.1363636363637,11,0,10,11,1,0,11,11,10,7,7
"SMCR8_613 2009-06-29",4.54545454545455,11,1.50755672288882,0,11,0,0,11,0,10.4545454545455,11,9.34198732993828,0,11,0,0,11,0,10.4545454545455,11,9.34198732993828,0,11,0,0,11,0,0,10.4545454545455,15,10,0,0,11,0,0,11,0,0,3,3
"SMCR8_618 2011-07-19",62.5,11,23.318447632722,0,11,0,0,11,0,3.18181818181818,11,2.52262489554756,0,11,0,0,11,0,48.6363636363636,11,15.1807294111497,10.4545454545455,11,9.34198732993828,0.454545454545455,11,1.50755672288882,0.454545454545455,59.5454545454545,122.045454545455,11,0,0,7,0,0,11,11,1,5,5
"SMCR8_622 2011-06-16",5,11,0,0,11,0,0,11,0,5,11,0,2.27272727272727,11,2.61116483933547,0.909090909090909,11,2.02259958738973,54.5454545454545,11,9.79911869877732,5,11,0,0.454545454545455,11,1.50755672288882,2.72727272727273,62.2727272727273,68.1818181818182,11,0,0,11,5,2,11,11,1,6,7
"SMCR8_629 2011-07-14",0,11,0,0,11,0,0,11,0,0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,56.5909090909091,11,27.9569474208274,5,11,0,4.54545454545455,11,7.22998805481221,5,66.5909090909091,67.0454545454545,0,0,0,1,1,1,11,11,6,5,6
"SMCR8_633 2011-07-26",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_688 2009-07-01",6.81818181818182,11,9.29320377284585,0,11,0,23.1818181818182,11,6.03022689155527,0,11,0,0,11,0,0.454545454545455,11,1.50755672288882,33.8636363636364,11,15.1807294111497,24.3181818181818,11,13.6056472232539,0,11,0,23.1818181818182,81.3636363636364,88.6363636363636,7,0,11,0,0,1,11,11,0,4,5
"VA_RC 2010-06-02",5,11,0,0.454545454545455,11,1.50755672288882,0,11,0,21.8181818181818,11,20.0028407073505,0,11,0,0,11,0,10.9090909090909,11,11.3618180363404,4.54545454545455,11,1.50755672288882,0.909090909090909,11,2.02259958738973,1.36363636363636,16.3636363636364,21.3636363636364,11,1,0,11,0,0,8,10,2,6,6
"WN_RD 2010-05-27",1.36363636363636,11,2.33549683248457,0.454545454545455,11,1.50755672288882,3.18181818181818,11,7.50757193529548,57.7272727272727,11,29.1001405807288,2.72727272727273,11,2.61116483933547,0.909090909090909,11,2.02259958738973,13.4090909090909,11,16.6685604984626,3.63636363636364,11,2.33549683248457,6.36363636363636,11,6.36038878171338,12.7272727272727,29.3181818181818,31.5909090909091,3,1,3,11,6,2,11,8,10,8,9
"WN_RD1 2010-05-27",0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,2.72727272727273,11,7.53778361444409,12.7777777777778,9,NA,2.72727272727273,11,2.61116483933547,0.454545454545455,11,1.50755672288882,42.7272727272727,11,16.9725714556805,5,11,0,6.36363636363636,11,6.36038878171338,12.2727272727273,59.5454545454545,60.4545454545455,1,1,2,7,6,1,11,11,10,8,9
